facebook_corpus_msr_410953,थोड़ी देर पहले तो कह रहा था की हिंदू संघ और भाजपा ने करवाया है ये सब ..हिंदू और मुस्लिम में फुट डालने के लिए ..साले की जुबान है या #####,CAG
facebook_corpus_msr_394754,Pk ha kia??bollywood smj rakha ha???okat nhi ha tumri itni 100 tu dor k baat ha koi maa k laal ak he ly jy...,OAG
facebook_corpus_msr_387362,Ap ke baap ap ke pitta ji moti ji hai na Pakistan ko unsa ki bashha mein bolne wale,CAG
facebook_corpus_msr_2179412,abe fatt gayi uski :P,CAG
facebook_corpus_msr_349415,"Baki apke liye chhode hai bhaiya.apki bhi to rajnitik jarooraten hai, usi ka khayal rakha gaya hai.",CAG
facebook_corpus_msr_464502,"पक्का कांग्रेसी है। नालन्दा से निकाला है, अभी अभी। कोई विश्वास न करेगा इसकी बात का। 2 जी, 3 जी मैं चुप था। क्योंकी कांग्रेस की आलोचना करता, तो बाहर नालंदा से पहले ही बाहर कर देते।",CAG
facebook_corpus_msr_2179588,"Hmmm.. Tu, aur nachega? Khud k shaadi mai bhi nahi..",NAG
facebook_corpus_msr_447931,"70 saal choro ko zhela hai desh, 50 din to u nikl jayenge",NAG
facebook_corpus_msr_2179604,Haha :P Agli baar :V,NAG
facebook_corpus_msr_956388,हम   तो  लूट   चुके,CAG
facebook_corpus_msr_26268,Congress ne diya hoga flight ka ticket.......,CAG
facebook_corpus_msr_342630,Bohot gussa aa raha hai madarchodo par sale kutte ki chut,OAG
facebook_corpus_msr_1887223,Pk Tabhi Tune bhi BAAKI CHUTIE BHAKTON KO TARAH FAKEPROFILE BANAYA HAI...Army Join Karne ke liye DUMM CHAHIYE JO TUM BHATON MEIN NAHI HAI TABHI SAB FAKE PROFILE BANA KE GHOMTE HO...LOL,OAG
facebook_corpus_msr_472976,Le bc Aman Sharma tune sirf post dhunda...maine video dhoondli...😎😎,OAG
facebook_corpus_msr_395058,Baba rahne do kathani or karni main fark hota hai,CAG
facebook_corpus_msr_2179304,Ti bai kunitari vegli havi hoti 😑,NAG
facebook_corpus_msr_373572,Bus yahi kaam hai Hindu Muslim aur teen talak mandir banana aur masjid ki baat karna bus aur koy kaam nhi hai saido logo ki jaan jaa rahi 1 sahid ko jaan Jana 1000 logo ke barabar hai ab kaha gay gayya pe dangga karne wale bhejo un logo ko sahido ka badla lena bus Hindustan Mei darga karna ata hai Hindu Muslim Mei bus ...ane bala tym aisa ay ga bache ke bache bhik maage ge chahe bo Hindu ya muslim hn Hindustan ke liy maar metiy ...jo raat deen padke IAS bantta hai use bande ki nhi chalti ek gali ka gundda neta baknar unse gulami karta hai Hindustan kaha aage jaiy ga jaha raat deen pad kar eg gabar politics logo ki baat sunni padti agr banda nhi sune ga ru use jungle mein bhej diya jata hai ....Pakistan ko sabk aisy sikhay ki bo humsa yad rakhe india ki tharaf aakh utar kar nhi dekhe....,CAG
facebook_corpus_msr_367562,Bhai 70 sal ki bat nhi h aur ye koi nara nhi hkikat h logo ko itney salo se chutiya bnaya wo1 nhi dikha aaj k hlaat Jo hindu muslim ki aag h inki congress ki wjh se lgi,OAG
facebook_corpus_msr_399486,Jo log subha sham gaye COW ka peshab Pete hai WO pak Army ka muqabla nhi ke sakte,OAG
facebook_corpus_msr_710030,आप  से  इतना  खौफ  कमाल  हैं  वैसे तो  केजरीवाल  का माजाक  बनाते  हैं  पर  daar  कितना  हैं एक आदमी  से  10 पहालवान  कमाल  हैं,CAG
facebook_corpus_msr_407066,KRK@ 4.2 ka chota admi. Saala bazar se  2 Rs ka  sarab ka khali bottle le ke  usme  Taari daal ke pee ke khud ko kya samajhta hai ? Do kouri ka admi. Muh band kar warna  suar fek kar muh pe marunga,OAG
facebook_corpus_msr_1337500,15 क्षेत्रों में प्रत्यक्ष विदेशी निवेश का रास्ता आसान बनाने के सरकार के फैसले के विरोध में भारतीय जनता पार्टी का मजदूर सगंठन उतर आया है। #FDI,NAG
facebook_corpus_msr_360984,इंडियन आर्मी किसी से कम नही है पाकिस्तान की घर में घुस कर माँ चोदेगी,OAG
facebook_corpus_msr_115563,Q bhai?? gaanv k kisi kone me khet bani college ka mehnat karnewala engineer nahi hota??,CAG
facebook_corpus_msr_1979846,Kya Tarif Kare Hum,NAG
facebook_corpus_msr_337588,"Modi das sar lanewala tha Pakistani ke ab to satta me bhi Hai kyun nahi la Raha bolke ager kejriwal se pahle mode ko hatyenge to jyda accha hoga.
      Kejriwal ne to nahi kahat that ke Pakistan ke jawno ke das sar layenge Kam se Kam kejriwal ne adhe Wade pure kiye Hai par mode ne to men 15 Wade jumle bolke uda diye Hai behtar Hoga mode ko hataye.",CAG
facebook_corpus_msr_1737169,Kb tk out rahega party se. Gujrat cm nhi bn na chahta,NAG
facebook_corpus_msr_367554,Chal bhag....bjp IT cell ISI agent...... Pm kya sirf modi hi bana hai.....MMS ko bhi log bahut kuch bolte Thai....ganimat samajh gaali nahi di modi ko,OAG
facebook_corpus_msr_406552,Inke kehne se konse log toilets bnwalenge jo aaj tak nahi bna paye,NAG
facebook_corpus_msr_1947112,abe janduo cm hindu he to hidu riti riwaj hi apnayega na......,OAG
facebook_corpus_msr_337577,"Uncle itne bade Ho Gaye Tum Akal tab bhi nh aayi bhakt nh insaan bano 

Thakur Saurabh Singh Panwar😂😂😂",CAG
facebook_corpus_msr_1226714,देश को बचालो मौक़ा है मोदी बीजेपी की नीतिओ से देश को धोखा है ।।,OAG
facebook_corpus_msr_1787330,Hindustan jindaaaa badddd,NAG
facebook_corpus_msr_1436317,"मगर जनता थप्पड़ , अंडे ......",NAG
facebook_corpus_msr_405714,Haan bas tere Allah ko khoj raha hai Hamara bhagwan mil jaye to bataye zara use,OAG
facebook_corpus_msr_394991,"मोदी जी ने कहा था, मुझैं PM बनने दो पाक को गोली का जवाब War से दुउगंा,Congres से कुछ नहीं होगा कहा था,अब अाप किया कर रहे हैं,बता दे",CAG
facebook_corpus_msr_395339,"Tesri post kya india tv walo ne udai h?
Indian army ne to 2 post udai hn",CAG
facebook_corpus_msr_336335,ha to sisodiyia sir ne kia galat kaha??? ab tum media bjp ki dalali karke 136/180 rank pe phoch gaye ho!!!!!! to tum media kumar vishwas ki baaato ko ghuma ka BJP ka fayada hi karvate ho!!!!!! sisodiya sir ne interview ko lekar baat kari thi naaaki us sanik vaaali video lekar !!!!!,CAG
facebook_corpus_msr_407003,Mene tumhari bat ka jawab diya ab sach me tu insan ki Aulad h to mujhko is bat ka jawab dega ya agar tu sach me ladkiyon ke bare me sahi sochne waala h to aajse Raam ka virodh karega,OAG
facebook_corpus_msr_402444,Sahi hai sir colges alg hona chiye led is ka alga awor jence alg hona chiye,NAG
facebook_corpus_msr_2073797,Aur noble prize se jayada dum hota haii back**di me.,CAG
facebook_corpus_msr_1853756,Reliance ka popat hone wala hai.,CAG
facebook_corpus_msr_1945472,Jis desh me yogi jaisey apradhi ko Social media me defend aur kejriwal jaisey insaan ko gali ho samajh lena us desh me padhelikho se jyada padhe likhe anpadon ki sankhya jyada HAI aur waha kis tarha Ka siksha hai,OAG
facebook_corpus_msr_402274,"Sb nautanki hai, koye MP kae Ghar per attack karega Kya mazak hai tiwari kisi ki Zindagi sae mat khelo , , ap Kya khena chatae hoo Kya Hindustan kae MP logo ki suraksha tael lanae Gaye hoye thi",OAG
facebook_corpus_msr_387326,A ho kya raha hai mr Modi ji 1 sar k badle 10 yahi hai jo apne jo kaha tha kya wahi achhe din hain 3 sal hogaye agar  achha din yahi hai to lanat hai tum par,CAG
facebook_corpus_msr_324349,Achay din agaye tum indians k !!! Shabash ab mars pe jao mars pe !!!! See ur condition and talking abt mars !!! Ppl dying due to lack of food and health facilities....swachindia ki bat krne walo india pe govt krte huye 70 saal hgye ab tak ye kam ni kar sakay aur baten bari bari !!! Doob maro ghareebo ka khyal karo kashmir ka khayal karo kuch to aqal karo,OAG
facebook_corpus_msr_359944,Tum jitni burai karo ulta uska value growth kar rh hai tum kisi ko mana karo uske peccha maat jao log aur jayege lag raha hai ye baat tum abhi samjhe nhi,CAG
facebook_corpus_msr_374351,In Pakistan ke kutto se kya umeed kr skte hy. Army bhe  kaam ke nhe rhe jo ab bhe wait kr rhe hy oder ka. Agr yh sb America ya Israel ke soldiers ke sth hota to ab tk pakistan mit chuka hota,OAG
facebook_corpus_msr_403951,"dimag ki jo sochne ki orbit hoti hai O sirf tumhara atnkwad rak hai use upar niklo duniya bahut bari or lambi hain, rhi baat, Hamare HINDUSTAN Ki to hum hamesh apne mehmano, or saran arthiyo ko jagah dete hai, tum jaise madarchodo to jis thali me khate ho usme chhed karte ho, aaj bhi india  saran arthiyo ko saran deti hai ot deti rhegi, tum jaise kutte bhaukna hai bhaukte rho",OAG
facebook_corpus_msr_1907064,In ka intaqam zaroor loonga,OAG
facebook_corpus_msr_495443,Kabhi socheho mere dosto yahan garib kissan bhukha mar rahahi aur swiside kar rahahai unke liye kuch. V subidha nehin hai aur yahan core amount price milraha hai...aur wo dono rs.1 v donate nehin kiye garib logon ke liye...,CAG
facebook_corpus_msr_747692,Sahi baat ha,NAG
facebook_corpus_msr_349890,Are madrcod tum log he to aatkvaadi haicogrees wale ko pehle unko goli maro,OAG
facebook_corpus_msr_359958,Ye halala ki aulad ko paise mile to ye apne sagi ma ko bech De. .. kaha h be halala ki aulad Amir Khan F,OAG
facebook_corpus_msr_747681,"टीपू सुल्तान नहीं सिकन्दर बनेगा
अच्छा हुआ जो नतीजा आया समय मिला है तैयारी करने का",CAG
facebook_corpus_msr_640518,"RSS ki aulad,,,",OAG
facebook_corpus_msr_1436741,अर्थहीन विवाद.,OAG
facebook_corpus_msr_364641,sir iss pagal pakistan ka kuch ilaj kriye pani sar se uper ho rha hai plssss...,CAG
facebook_corpus_msr_407185,सुअर का छौना है भइया... कुत्ते की बेइज्जती न करिये,OAG
facebook_corpus_msr_372253,Kuch dalal मीडिआ के  भगवान पर   जूते से Aatankwadi  अटैक ..,OAG
facebook_corpus_msr_1731418,Ni hme bht baria lag raha hai hm yadav ya aur koi ni yogi ji bht mast kaam kr rahe hme bht khushi mili .sb line pe hai .sbka sath sbka vikas dikh raha hai,NAG
facebook_corpus_msr_463916,Bhai apna twitter password bacha pehle.. economy par baad mein behas kar lena ;-),OAG
facebook_corpus_msr_395016,"ye hai salwari baba......gov ke har sankat kal me apni dhoti uthaye pahuch jata hai.isi ne lagata hai 56"" ke sine ki naap li thi tabhi ek ke badale 100 ki baat kar raha hai.",CAG
facebook_corpus_msr_360024,"Bhosadi ke hare sainiko ko Pakistan ki Aukat Nahi Marne ki,,, sabut Kaha hai,, unke saath jo hua Wo tragedy thi",OAG
facebook_corpus_msr_394486,"#BhagwaAtankwad (BA) pooray desh mn phail chuka hai. #BA Election Commissioner k karyalai mn bhi ghoos kr election mn dhandli karwa rahay hain.

Jawano k sath zalimana soluk sena k ala adhikari kr rahay hn or ilzam laga detay hn dushman sainikon pr kaun dekhnay jata hai. #BhagwaAtank",CAG
facebook_corpus_msr_1731572,Tum satta bhog rhe ho,CAG
facebook_corpus_msr_401550,Hamare  neta  log  hi  madarchod  he.,OAG
facebook_corpus_msr_1453608,आसाराम के खिलाफ कार्रवाई में इतनी देरी क्यों हो रही है। लगता है इस देश में कानून नाम की कोई चीज नहीं रह गई है।तो ये मान लेना चाहियी कि कानून सिर्फ गरीबो के लिये है.medical report & girl's statement are sufficient ground to arrest.,CAG
facebook_corpus_msr_1724171,Atif Malik bhai kashmeer azaad karwana itna asaan nahi hai jitna aap sochte ho,OAG
facebook_corpus_msr_445024,Jai ho modi ji ; hum app ke sath hai,NAG
facebook_corpus_msr_1891386,"Abbe tum logo ko kaam nhi hai Kya????!!!!
Ek bachhiii ko burhiii se compare krti ho.....😂😂😂😂😂😂",CAG
facebook_corpus_msr_1471780,"humare yaha ka kanoon hi galat hai ,5 saal ya 10 saal ki sajah se kisi mujrim ka haushla kam nhi hota ,balki use dekhker aur apradh bad jata hai ,sheedhay phashi de deni chaiye ,taki koi aur is jurm ki taraf na bad sake",OAG
facebook_corpus_msr_1907054,जय श्री राम,NAG
facebook_corpus_msr_979344,desh behal or satta dhar party or opposition nitin gatkadi ki beti ki shadi mana raha hai opposition kisi neta ko desh ki garib janta ka nahi sorkar to khuley aam garib birodhi or opposition pichese lekin may ek baat kahta hu desh ki janta firse bin sadhin mahesus karne laga hai desh lutero k haath may chala gaya hai ab garibo ki khayer nahi agla 3 mahina may desh ki garibi ki lasso ki ambar dekhne ko milega koi vuka marega to koi suside karega ek baat to tai hai laso ki ambar lagna bala hai,OAG
facebook_corpus_msr_2082479,"ABVP / RSS to khoob nanga nach kr rhe h, tum keh rhe ho ghayal ho jate h...",OAG
facebook_corpus_msr_656071,Ye asli aur sachha muslim hai,NAG
facebook_corpus_msr_365817,Khud gandvo ki party to jiti nhi dusro par ungli uttha te ho,OAG
facebook_corpus_msr_956344,निराशावादी न्यूज़ चैनल,NAG
facebook_corpus_msr_349817,Desh ko since last.8 November20 16 pm modiji and rbi Millkar Barbad karke rakha hai. Avi tak public ko apas mein ladakar desh bharmein disstabilising karke bhasanbaji mein chalrahahai koi desh ka vikash sabka vikash nahin. Daily jawans and crpf killing by other countries. Modiji 56inch Shana kia dikhae Yaga.,OAG
facebook_corpus_msr_956417,abe khatre to janm se lekar mot hone tak he ....to kya ensan dar kar jina chod de..faltu mat darao public ko....desh ko age nadhne do....jai hond,OAG
facebook_corpus_msr_386661,koi kayar ko thakur naam miljane se wo koi souryaban nehi ban jata. lagta he congres ne aise bahot sare  chatu karo nko  bade bade naam dekar gulam bana ke rakha he.Aisa hindu jo kayar se v badtar ho.,CAG
facebook_corpus_msr_410849,anand ji modi hi banenge pm tension mat lo aap jaise bahut log hai jo yahi chahte hai,CAG
facebook_corpus_msr_395250,Aafi Irfan..... saale apne baap ko harami bolta h ..... tere maa ne sikhaya nii kuch tuje .... teri amma ko bhejna mere pass,OAG
facebook_corpus_msr_1648440,Arre Kya hoo gaya insaan hein hai yaar hoo gayi galti itna stretch,NAG
facebook_corpus_msr_407166,अरे krk भोसड़ी जाके कहीं झांट छिलने का धंधा कर और अच्छा मुहुरत देख कर सुसाइड कर ले बहन चोद,OAG
facebook_corpus_msr_1280847,"कुछ नई परिभाषाएं:-

गरीब:- वो व्यक्ति जिसे रोजगार सृजन और आर्थिक विकास के नाम पर करोड़ों की जमीन कोडीयों के भाव मिले, टैक्स माफ हो करोड़ों का लोन मिले और न चुकाने की स्थिति में माफी मिले :-) 

अमीर: जो हर रोज कमाए और खाए, जिस दिन काम न हो भूखे पेट सो जाए, फसल लगाने के लिए लोन ले और न चुकाने की स्थिति में जमीन जब्त करवाए, जमीन का मालिक होकर भी किसी कम्पनी में नौकरी करे :-(",CAG
facebook_corpus_msr_656284,Aurato ki zindagi barbaad krte ho tumare mazhab khud gawahi de raha,CAG
facebook_corpus_msr_1724104,Atif Malik pakistan aap logon ne banaya to tha lekin aaj bhi pakistan me aman aur sukoon nahi hai,OAG
facebook_corpus_msr_1448012,"दिल्ली का मतदाता

टिमटिमाती रोशनी में रह लूँगा
बिना पंखे कूलर के गर्मी भी सह लूँगा
नहाने को ना सही ,पीने को कम मिले पानी ,फिर भी काम चलाऊंगा
शौकर ,टूट जाये गाडी का, चाहे टायर घिस जाये, फिर भी न चिल्लाऊंगा
उबड़-खाबड़ सड़कों में हिचकोले खाऊंगा
महंगाई कमर तोड़ दे फिर भी मुह सिल जाऊंगा
पर मेरी बहन बेटी बेआबरू हों ,यह मुझे स्वीकार नहीं
सरे-आम छेड़-छाड़ हो ,महिलाओं की इज्जत तार-तार हो , ,ऐसी सरकार से अब मेरा कोई सरोकार नहीं
बलात्कार हो ,लूट-पाट हो,जगह जगह भ्रष्टाचार हो ,चारों और हाहाकार हो
ऐसी व्यवस्था से दिल्ली को अब छुटकारा चाहिए
दे सके सुरक्षा आम जन को ,ऐसी नयी सरकार चाहिए",OAG
facebook_corpus_msr_1723233,saala teri maa ke Aak          TUjha kya patha azan ka   mahatav                                science bhi kahte ha ke      subha ma jaldi utana chahiya,OAG
facebook_corpus_msr_1413823,"साइना नेहवाल पद्मभूषण के लिए नामांकित न किए जाने पर नाराज, प्रधानमंत्री से लगाई गुहार..http://t.co/ywSaWbMMrl",NAG
facebook_corpus_msr_402519,"Bhai......... Humlog HINDU hain...... Humein savi dharm ki izzat karne sikhaya jata hai......... ALLAH KI INSULT NA KAR BHAI....... Ye GITASAR me nai sikhaya jata hai....... 
Haa jo MUSLIMS HUMARE BHAGWAN ki insult KARE unki BESHAQ MAA CHOD DO....... 
LEKIN KHUD SE SHURUAT MAT KARO........... 😊",OAG
facebook_corpus_msr_452108,"Yhi plot hai batman ka, bruce wayne opera sai bor hoke jayega ab",NAG
facebook_corpus_msr_364686,"नेपाल का बोडर जैसा माना होगा 
नेपाल मे घुस कर दादागिरी देखाता हो न ।",CAG
facebook_corpus_msr_340637,"Shahid paramjit Singh ji ku bharat kay125 crore desh wasiyu ka sallam aur jitne bhi jawan Shahid huwe hain uon sabku sallam in jawano ki qurbani hamare bharat ke har ek wasiyun ke upar bahut bada haisan hai 
Hamari indian Army ki waje se hi hamare desh me khosiyan aati hai kyunke jawan jab apne ghar se nikalte hain tu sochu uon kay gharon ka mahul kaisa hoga apne biwi bache ghar baar sub kuch chore kay uon ghane janglon me thand barish dhop me rahe kay hamari hifazat karte hain Allah har ek jawano ki hifazat farmaye aur Ju jawan Shahid huwe hain uon kay maa Baap biwi bachun ku sabar ataa farmaye",NAG
facebook_corpus_msr_350089,"Kabuter ka 56 inch hota hai kiya.india ki janta ko fenku ghansa dekar  chutiya bna diya,gadhe chahta hi hai ki sab gadhe ban jay.",OAG
facebook_corpus_msr_1326318,"9वीं की छात्रा ने स्कूल के शौचालय में दिया बच्ची को जन्म; टीचर्स-पैरेंट्स सकते में
http://khabar.ndtv.com/news/india/student-of-9th-class-aged-13-has-baby-in-school-washroom-teachers-had-no-idea-1249542
#hyderabad",NAG
facebook_corpus_msr_710143,Jeet paki hai,NAG
facebook_corpus_msr_1360493,Aur Gujraat godhra kand se,OAG
facebook_corpus_msr_410772,rahul ji faltu mehnat mat karo .congres chhod ke nai party banao.,OAG
facebook_corpus_msr_359870,jo log bat bat pe hum muslimo ko bhgane ki dhamki de rhe h bete hm b tayar hai,CAG
facebook_corpus_msr_367707,Madarchodon shantiduton ne jahnum bnaa diya hai kashmir ko yahi kaam hai chori lut paat hraam ka chahiye hraamiyon ko,OAG
facebook_corpus_msr_399315,"2 KO saheed kiya na, Ab dekho kaise 200 marenge wobhi suar ki tarah",OAG
facebook_corpus_msr_387726,ये यादव नही है आजकल कुछ मुल्ले यादव नाम रख कर हिंदुयो को लड़ाने का काम करते है,CAG
facebook_corpus_msr_1946788,"Kitna murkh hai tu Maulana wo apna religion follow kr raha hai tu apna kar..tu masjid me Satya narayan bhagwan ki katha karwa de ,hum sab gharo me azan suru kr wa denge ...kitne hindu dekhe honge tune Jo masjid me jate hai bt mene aaj tak muslim nahi dekha mandir me matha tekne koi muslim gaya ho , aur agar aese log honge bhi to nahi k barabar .murkh hindu sabse jyda secular hote hai sabhi religion ka respect krte hai  ab to ye akkad aur kattarpan chhod agar apni community ka kuch vikas karna ho to, Verna sirf population hi bada Paoge...",OAG
facebook_corpus_msr_326404,Jab hum hukumat me nahi they Modi ji ne kaha tha ek sir k badle 10 sir layenge Hum unke is bhadr bhardkaoo bhasha ki bi kadi shabdoun me ninda karte hain.. Hum modi ji se agra karte hai apni bhasha santulan banke rahke ..,CAG
facebook_corpus_msr_387698,"Hamare Senik kab tak shaheed honge...

Kab tak hum media Bazi...Se hero Banege

 Media ki Bato jesa zoordaar Hamla sach mei karenge..

 Pakistan Ko Okaat mei rakhna bhi bas ki baat nhi...

. Desh ki Janta Ko KB tak media se Bewakuuf Banwate Rahoge",CAG
facebook_corpus_msr_2383829,"गुंडों से उप त्रस्त है, अबकी गुंडों की सरकार नही बनेगी चाहे कितना भी मुसलमानी का तलुआ चाट लें।",CAG
facebook_corpus_msr_748255,Hai,NAG
facebook_corpus_msr_374150,Modi lokpal isliye nahi la raha kyoki maalum hai ki agar aagaya toh woh khud bhi nipat jaayega,CAG
facebook_corpus_msr_329053,Ye dekh suar ke bete surgical strike on pak army,OAG
facebook_corpus_msr_1410160,"VIDEO- दिल्ली के सियासी भूकंप के झटके पंजाब में भी महसूस किए जा रहे हैं, नए समीकरणों के मुताबिक अब खटास के बावजूद बीजेपी आठ सालों से सत्ता में सहयोगी अकाली दल का दामन नहीं छोड़ेगी तो कांग्रेस को डर है कि कहीं 'आप' पंजाब में कांग्रेस की जगह न हथिया ले।
http://khabar.ndtv.com/video/show/news/political-effect-of-delhi-poll-results-on-punjab-politics-356434",CAG
facebook_corpus_msr_349924,Bo to dikha denge apna chhapan inch ka sina par ..............sochne bali bat hi ki sabut satha m kon lane jayega.........,CAG
facebook_corpus_msr_1228228,"रियो के लिए AITA ने किस किस की जोड़ी बनाई..
#Rio2016 #LeanderPaes",NAG
facebook_corpus_msr_917615,ye goverment ab aukat me rahe .ab pani sir se bhi zeyada ho gaya hai .ik to ghutya kaam ka reply dene ke bajia .ab sub aam public ko jial bhi bhejegi .,OAG
facebook_corpus_msr_1805579,Sale buddhe tu mar ta kyun nahi? Suar ka bacha bjp ka agent,OAG
facebook_corpus_msr_671928,BJP aur naitikta ki baat .....!,OAG
facebook_corpus_msr_456344,Banda isilie ro raha hai kuki use bh pata hai bike rulaegi,NAG
facebook_corpus_msr_373489,ABP news Dallo Aaj turki ke presdent aae hain unko bhi  tobatao,CAG
facebook_corpus_msr_2126985,Abe bosdi ke sab andh bhakto ne hi BJP ko phir se jeeta diya 😉😉Kass ke pakad,OAG
facebook_corpus_msr_1351233,संघ अब भी समाज मे नफरत फैलाने मे लगा है वो अब भी ये झुठ बोल रहा है कि एक 50 साल के आदमी ने अकेले ही एक गाय को मार दिया जिस पर कुछ अंधभक्त यकिन भी करते है अब इन्होने वेदो पर भी झुठ बोलना शुरु कर दिया केई हिन्दु विद्वानो ने कहा है कि प्रचीन काल मे हिन्दु भी गौमाँस खाते थे,OAG
facebook_corpus_msr_221615,"kuchh samay tak aap janta ko dhoka de sakte hai ,Lambe samay tak nahi.jai ho bjp.",CAG
facebook_corpus_msr_1467346,"Abhi grid fail hua hai, kuch time mai is govt ka dabba gul hone wala hai,",CAG
facebook_corpus_msr_1805453,अन्ना जी अब आपको #लोकपाल मुद्दे पे #मोदी सरकार के खिलाफ न बोलते देख बहुत दुख होता है।,CAG
facebook_corpus_msr_401386,farukh abdulla ne karay hai ye sab now kill him first gaddar hai sla vo delhi mai dekey toh sar fod do saley ka,OAG
facebook_corpus_msr_1422517,देखें लाइव - यह धरती महात्मा गांधी की है : स्वावलंबन कार्यक्रम में प्रधानमंत्री नरेंद्र मोदी - http://t.co/eLmK8LCk04,NAG
facebook_corpus_msr_356918,Kyonki desh ki doar aise aadmi ke hatho me hai jisne khud ki biwi ki zimmedari nahi li hai....to kya khaaank ........!!!!!,OAG
facebook_corpus_msr_1731453,"लालु तो मोदीजी की हर बात पर बडक ते है, इस मे कौन सी नई बात है?????
लालु जैसो को हजम नहीं हो रहा की बिना इन जैसे हरामीयों के भी सरकार अच्छे से कैसे चल पा रही है?????",OAG
facebook_corpus_msr_2311407,Bharat Mata Ko mera Lora ka SaLam😂😂✌🎈,OAG
facebook_corpus_msr_383233,Salo pak ka tm or tmra chota bap israel bhra bap usa b kuch nhe krskte,OAG
facebook_corpus_msr_452221,bike start nahi ho rahi lagta isiliye isko gaane bol diya,NAG
facebook_corpus_msr_347716,Pakistan ko Uski Aukaat dikhane ka time aa gya Hai,CAG
facebook_corpus_msr_395202,सेना को सरकार से मुक्त करवाने के लिये SC को पहल करनी चाहिये। तभी भारत की सेना कुछ कर पायेगी अन्यथा नही।,CAG
facebook_corpus_msr_398399,यार india tv वालो  इस मनहूस की ही न्यूज़ मिलती है तुम्हे शेयर करने के लिए,OAG
facebook_corpus_msr_398342,"Begani Shadi mei ABDULA DIWANA. BANDEY.KEY BOLE BHI 
ESEY HEI
KESNEY MHODYA SEY PUCHA HEI PAK KEY SATH BAT KAREY YA NA KAREY APNE MUKH MIAN.MITHU.CHCHA KOA YEH 
PATA HONA CHIYE SARKAR MEI 
USKI.PARTY.NHI HIE.",OAG
facebook_corpus_msr_356940,"मिडिया युँ कहो तो लोकतंत्र का चौथा स्तम्भ लेकिन हाल फिलहाल में मिडिया ने टीआरपी व रूपये कमाने के लिए जो अपना रूप दिखाया है वह वाकई में एक लोकतांत्रिक व संवैधानिक देश के लिए  खतरे की घंटी बनता जा रहा है मिडिया का  असली काम है सरकार व विपक्ष की जानकारी लोगो तक पहुंचाना व आम जनता के मुद्दे उठाना लेकिन इसके विपरीत हमारी मिडिया  कही ऐसी झूठी खबरे प्रसारित करके लोगो की भावनाओ को भड़काने का काम कर रही है मसालेदार न्यूज बनाकर लोगो को बेवकुफ बना रही है इसका एक उदाहरण कल UC browser की साईट पर देखने को मिला अब इस न्यूज का जनता की भलाई से क्या लेना-देना लोगो के अंदर क्या संदेश जायेगा यह सब बाते ताक पर रखकर सिर्फ टीआरपी के खेल मे मस्त मिडिया को देश व जनता से कोई सरोकार नही  देश व जनता जाये भाड़ में हमें सिर्फ पैसा कमाना है चाहे इसके लिए कितनो की जान जाये तो जाये 
वो तो कुछ इमानदार मीडियाकर्मीयो का भला हो जो सच्चाई को रख रहे है वर्ना आज देश के हालात 1947 जैसे हो जाते
#भाँड_मिडिया

सामाजिक कार्यकर्ता",OAG
facebook_corpus_msr_382540,"Job🌵Job 🌵 Job
अब घर बैठे कमाएं 15000 से 20000 महीना वो भी बिना पैसा खर्च किए।
1⃣ प्ले स्टोर से Champcash Money Free इनस्टॉल कीजिए।
2⃣ Sign Up With Champcash 
3⃣ Refer ID डालिए *5458362*
4⃣ Complete Challenge 

Note : ज्वाइन हो जाने के बाद आप को WhatsApp पर ट्रेनिंग दी जायेगी.. आप को id बनाते टाइम जो मागा जाता है उसको WhatsApp वाला नंबर ही डालें
my whatsapp no 9056294740",NAG
facebook_corpus_msr_368284,Delhi me. Aakhri baat raaj kar rahi hai a am aadmi ....kyo ki aane waale samay me ye khatam ho jayegi..,CAG
facebook_corpus_msr_402595,Kyon ab police wale tumhari bhains dhundhne nahin jate is liye UN jaoge?,OAG
facebook_corpus_msr_1450813,"आज आंध्रप्रदेश हाईकोर्ट ने बहुत बड़ा और
अच्छा फैसला दिया लेकिन
किसी भी मीडिया ने इसे हाईलाईट
नही किया
मित्रो, मक्का मस्जिद ब्लास्ट में पुलिस ने
जिन मुस्लिम युवको को जेल में बंद
किया था बाद में उनमें से कुछ को अदालत ने
बरी कर दिया ..तो उन
युवको को आंध्रप्रदेश की कांग्रेस सरकार ने
पांच लाख रूपये मुवावजा और
सरकारी नौकरी दिया था |
राज्य सरकार ने इस फैसले को आंध्रप्रदेश
हाईकोर्ट ने सम्विधान के खिलाफ
बताया और तुरंत ही उनसे
मुवावजा राशी वापस लेने और नौकरी से
बर्खास्त करके तनख्वाह वसूलने के आदेश दिए
हाईकोर्ट ने इस मामले में केंद्र और राज्य
दोनों सरकारों से पूछा की पुरे भारत में
कितने लोगो को गलत तरीके से जेल में रखने
पर मुवावजा और नौकरी दी गयी है ? जिस
पर केंद्र और राज्य का जबाब
था की किसी को भी नही .. फिर इसी बात
को आधार बनाते हुए हाईकोर्ट ने आदेश
दिया की सरकारी खजाना किसी खास
मकसद के लिए लुटाने के लिए नही है .. उन
युवको को कांग्रेस पार्टी अपने पार्टी फंड
से भी मुवावजा दे सकती थी .. इसके लिए
सरकारी खजाने से मुवावजा देना गलत है",CAG
